"","name","screen_name","party","type","gender"
"2764","Rob Bishop","reprobbishop","Republican","rep","M"
"2765","Rosa DeLauro","rosadelauro","Democrat","rep","F"
"2766","John Conyers, Jr.","repjohnconyers","Democrat","rep","M"
"2767","Rep. Ted Deutch","repteddeutch","Democrat","rep","M"
"2768","Jim McDermott","repjimmcdermott",NA,NA,NA
"2769","Fred Upton","repfredupton","Republican","rep","M"
"2770","Dina Titus","repdinatitus","Democrat","rep","F"
"2771","Rep. Tim Murphy","reptimmurphy","Republican","rep","M"
"2772","Sen. Maria Cantwell","senatorcantwell","Democrat","sen","F"
"2773","JEC Democrats","jecdems",NA,NA,NA
"2774","D Wasserman Schultz","dwstweets",NA,NA,NA
"2775","Energy and Commerce","housecommerce",NA,NA,NA
"2776","Rep. Ron Kind","repronkind","Democrat","rep","M"
"2777","Rep. Joe Crowley","repjoecrowley","Democrat","rep","M"
"2778","Rep. Gene Green","repgenegreen","Democrat","rep","M"
"2779","Diane Black","repdianeblack","Republican","rep","F"
"2780","Sen. Jeanne Shaheen","senatorshaheen","Democrat","sen","F"
"2781","JEC Republicans","jecrepublicans",NA,NA,NA
"2782","Senator Ben Cardin","senatorcardin","Democrat","sen","M"
"2783","Senate Banking Dems","senatebanking",NA,NA,NA
"2784","Senator Mazie Hirono","maziehirono","Democrat","sen","F"
"2785","Dwight Evans","repdwightevans","Republican","rep","M"
"2786","Dwight Evans","repdwightevans","Democrat","rep","M"
"2787","Dwight Evans","repdwightevans","Democrat","sen","F"
"2788","Dwight Evans","repdwightevans","Republican","sen","M"
"2789","Dwight Evans","repdwightevans","Democrat","sen","F"
"2790","Dwight Evans","repdwightevans","Democrat","sen","F"
"2791","Dwight Evans","repdwightevans","Republican","rep","F"
"2792","Dwight Evans","repdwightevans","Republican","rep","M"
"2793","Dwight Evans","repdwightevans","Democrat","rep","M"
"2794","Dwight Evans","repdwightevans","Republican","rep","M"
"2795","Dwight Evans","repdwightevans","Democrat","rep","M"
"2796","Dwight Evans","repdwightevans","Democrat","rep","M"
"2797","Dwight Evans","repdwightevans","Democrat","rep","M"
"2798","Dwight Evans","repdwightevans","Democrat","rep","F"
"2799","Dwight Evans","repdwightevans","Democrat","rep","M"
"2800","Dwight Evans","repdwightevans","Democrat","rep","F"
"2801","Dwight Evans","repdwightevans","Republican","rep","M"
"2802","Dwight Evans","repdwightevans","Republican","rep","M"
"2803","Dwight Evans","repdwightevans","Republican","rep","M"
"2804","Dwight Evans","repdwightevans","Democrat","rep","M"
"2805","Dwight Evans","repdwightevans","Democrat","rep","F"
"2806","Dwight Evans","repdwightevans","Democrat","rep","M"
"2807","Dwight Evans","repdwightevans","Democrat","rep","F"
"2808","Dwight Evans","repdwightevans","Democrat","rep","M"
"2809","Dwight Evans","repdwightevans","Republican","rep","M"
"2810","Dwight Evans","repdwightevans","Republican","rep","M"
"2811","Dwight Evans","repdwightevans","Republican","rep","M"
"2812","Dwight Evans","repdwightevans","Democrat","rep","M"
"2813","Dwight Evans","repdwightevans","Republican","rep","M"
"2814","Dwight Evans","repdwightevans","Republican","rep","M"
"2815","Dwight Evans","repdwightevans","Republican","rep","M"
"2816","Dwight Evans","repdwightevans","Republican","rep","M"
"2817","Dwight Evans","repdwightevans","Republican","rep","M"
"2818","Dwight Evans","repdwightevans","Democrat","rep","M"
"2819","Dwight Evans","repdwightevans","Democrat","rep","M"
"2820","Dwight Evans","repdwightevans","Republican","rep","M"
"2821","Dwight Evans","repdwightevans","Republican","rep","M"
"2822","Dwight Evans","repdwightevans","Republican","rep","M"
"2823","Dwight Evans","repdwightevans","Republican","rep","M"
"2824","Dwight Evans","repdwightevans","Republican","rep","M"
"2825","Dwight Evans","repdwightevans","Democrat","rep","M"
"2826","Dwight Evans","repdwightevans","Democrat","rep","F"
"2827","Dwight Evans","repdwightevans","Democrat","rep","M"
"2828","Dwight Evans","repdwightevans","Democrat","rep","M"
"2829","Dwight Evans","repdwightevans","Democrat","rep","M"
"2830","Dwight Evans","repdwightevans","Republican","rep","M"
"2831","Dwight Evans","repdwightevans","Republican","sen","M"
"2832","Dwight Evans","repdwightevans","Democrat","rep","M"
"2833","Dwight Evans","repdwightevans","Republican","rep","M"
"2834","Dwight Evans","repdwightevans","Republican","rep","F"
"2835","Dwight Evans","repdwightevans","Republican","rep","M"
"2836","Dwight Evans","repdwightevans","Republican","rep","M"
"2837","Dwight Evans","repdwightevans","Republican","rep","M"
"2838","Dwight Evans","repdwightevans","Republican","rep","M"
"2839","Dwight Evans","repdwightevans","Democrat","rep","M"
"2840","Dwight Evans","repdwightevans","Democrat","rep","F"
"2841","Dwight Evans","repdwightevans","Republican","rep","M"
"2842","Dwight Evans","repdwightevans","Republican","rep","F"
"2843","John Garamendi","repgaramendi","Democrat","rep","M"
"2844","Mike Lee","senmikelee","Republican","sen","M"
"2845","Rep. Joe Courtney","repjoecourtney","Democrat","rep","M"
"2846","Paul Tonko","reppaultonko","Democrat","rep","M"
"2847","Senate Energy GOP","energygop",NA,NA,NA
"2848","RepBThompson","benniegthompson","Democrat","rep","M"
"2849","Sheila Jackson Lee","jacksonleetx18","Democrat","rep","F"
"2850","Gerry Connolly","gerryconnolly","Democrat","rep","M"
"2851","Johnny Isakson","senatorisakson","Republican","sen","M"
"2852","HouseRulesCommittee","rulesreps",NA,NA,NA
"2853","Sen. Lamar Alexander","senalexander","Republican","sen","M"
"2854","Sen. Debbie Stabenow","senstabenow","Democrat","sen","F"
"2855","Rep. Robert Aderholt","robert_aderholt","Republican","rep","M"
"2856","Cong. Mike Simpson","congmikesimpson","Republican","rep","M"
"2857","Foreign Affairs Cmte","houseforeign",NA,NA,NA
"2858","Pat Roberts","senpatroberts","Republican","sen","M"
"2859","Bill Pascrell, Jr.","billpascrell","Democrat","rep","M"
"2860","House Armed Services","hascdemocrats",NA,NA,NA
"2861","Ted Poe","judgetedpoe","Republican","rep","M"
"2862","Senator Bob Corker","senbobcorker","Republican","sen","M"
"2863","Kirsten Gillibrand","sengillibrand","Democrat","sen","F"
"2864","Louise Slaughter","louiseslaughter","Democrat","rep","F"
"2865","Foreign Affairs Cmte","hfacdemocrats",NA,NA,NA
"2866","Tom Udall","senatortomudall","Democrat","sen","M"
"2867","Rep. Adam Smith","repadamsmith","Democrat","rep","M"
"2868","Mike Quigley","repmikequigley","Democrat","rep","M"
"2869","Bill Cassidy","billcassidy",NA,NA,NA
"2870","Dr. Phil Roe","drphilroe","Republican","rep","M"
"2871","US Rep. Mike Turner","repmiketurner","Republican","rep","M"
"2872","Rep. John Larson","repjohnlarson","Democrat","rep","M"
"2873","Tom McClintock","repmcclintock","Republican","rep","M"
"2874","Steve King","stevekingia","Republican","rep","M"
"2875","Mimi Walters","repmimiwalters","Republican","rep","F"
"2876","Brian Schatz","brianschatz",NA,NA,NA
"2877","Sherrod Brown","sensherrodbrown","Democrat","sen","M"
"2878","Financial Services","financialcmte",NA,NA,NA
"2879","Pete Aguilar","aguilarpete",NA,NA,NA
"2880","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2881","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2882","Rep. Lloyd Smucker","repsmucker","Democrat","sen","F"
"2883","Rep. Lloyd Smucker","repsmucker","Republican","sen","M"
"2884","Rep. Lloyd Smucker","repsmucker","Democrat","sen","F"
"2885","Rep. Lloyd Smucker","repsmucker","Democrat","sen","F"
"2886","Rep. Lloyd Smucker","repsmucker","Republican","rep","F"
"2887","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2888","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2889","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2890","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2891","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2892","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2893","Rep. Lloyd Smucker","repsmucker","Democrat","rep","F"
"2894","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2895","Rep. Lloyd Smucker","repsmucker","Democrat","rep","F"
"2896","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2897","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2898","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2899","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2900","Rep. Lloyd Smucker","repsmucker","Democrat","rep","F"
"2901","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2902","Rep. Lloyd Smucker","repsmucker","Democrat","rep","F"
"2903","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2904","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2905","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2906","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2907","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2908","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2909","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2910","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2911","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2912","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2913","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2914","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2915","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2916","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2917","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2918","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2919","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2920","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2921","Rep. Lloyd Smucker","repsmucker","Democrat","rep","F"
"2922","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2923","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2924","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2925","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2926","Rep. Lloyd Smucker","repsmucker","Republican","sen","M"
"2927","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2928","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2929","Rep. Lloyd Smucker","repsmucker","Republican","rep","F"
"2930","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2931","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2932","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2933","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2934","Rep. Lloyd Smucker","repsmucker","Democrat","rep","M"
"2935","Rep. Lloyd Smucker","repsmucker","Democrat","rep","F"
"2936","Rep. Lloyd Smucker","repsmucker","Republican","rep","M"
"2937","Rep. Lloyd Smucker","repsmucker","Republican","rep","F"
"2938","(((Rep. Nadler)))","repjerrynadler","Democrat","rep","M"
"2939","Mike Doyle","usrepmikedoyle","Democrat","rep","M"
"2940","Robin Kelly","robin42cd",NA,NA,NA
"2941","Rep. Doris Matsui","dorismatsui","Democrat","rep","F"
"2942","Bob Goodlatte","repgoodlatte","Republican","rep","M"
"2943","Mario Diaz-Balart","mariodb","Republican","rep","M"
"2944","Rep. Don Young","repdonyoung","Republican","rep","M"
"2945","Luis V. Gutierrez","repgutierrez","Democrat","rep","M"
"2946","Maxine Waters","maxinewaters","Democrat","rep","F"
"2947","T&I Committee","transport",NA,NA,NA
"2948","Mike Rogers","repmikerogersal","Republican","rep","M"
"2949","Dennis Ross","repdennisross","Republican","rep","M"
"2950","Brian Higgins","repbrianhiggins","Democrat","rep","M"
"2951","Jose E. Serrano","repjoseserrano","Democrat","rep","M"
"2952","Amy Klobuchar","amyklobuchar",NA,NA,NA
"2953","Rep. Greg Walden","repgregwalden","Republican","rep","M"
"2954","Rep. Frank Pallone","frankpallone","Democrat","rep","M"
"2955","Jim Himes","jahimes","Democrat","rep","M"
"2956","Ways and Means Dems","waysmeanscmte",NA,NA,NA
"2957","House OversightDems","oversightdems",NA,NA,NA
"2958","Energy Commerce Dems","energycommerce",NA,NA,NA
"2959","Appropriations-Dems","appropsdems",NA,NA,NA
"2960","Kamala Harris","kamalaharris",NA,NA,NA
"2961","Rep. Brad Sherman","bradsherman","Democrat","rep","M"
"2962","Adam Schiff","repadamschiff","Democrat","rep","M"
"2963","John Lewis","repjohnlewis","Democrat","rep","M"
"2964","Bernie Sanders","sensanders","Independent","sen","M"
"2965","Senator Jeff Merkley","senjeffmerkley","Democrat","sen","M"
"2966","Raul M. Grijalva","repraulgrijalva","Democrat","rep","M"
"2967","Rep. Diana DeGette","repdianadegette","Democrat","rep","F"
"2968","Patrick McHenry","patrickmchenry","Republican","rep","M"
"2969","Rep. Walter Jones","repwalterjones","Republican","rep","M"
"2970","Michael McCaul","repmccaul","Republican","rep","M"
"2971","Gus Bilirakis","repgusbilirakis","Republican","rep","M"
"2972","Sandy Levin","repsandylevin","Democrat","rep","M"
"2973","Bill Posey","congbillposey","Republican","rep","M"
"2974","Jackie Speier","repspeier","Democrat","rep","F"
"2975","Rep. Trent Franks","reptrentfranks","Republican","rep","M"
"2976","Rep. Hank Johnson","rephankjohnson","Democrat","rep","M"
"2977","Pete Sessions","petesessions","Republican","rep","M"
"2978","Jan Schakowsky","janschakowsky","Democrat","rep","F"
"2979","John Culberson","congculberson","Republican","rep","M"
"2980","Kenny Marchant","repkenmarchant","Republican","rep","M"
"2981","Tom Rooney","tomrooney","Republican","rep","M"
"2982","Gregg Harper","greggharper","Republican","rep","M"
"2983","Eleanor H. Norton","eleanornorton","Democrat","rep","F"
"2984","David Cicilline","davidcicilline",NA,NA,NA
"2985","Rep. Tom Cole","tomcoleok04","Republican","rep","M"
"2986","Gregory Meeks","gregorymeeks","Democrat","rep","M"
"2987","Gwen Moore","repgwenmoore","Democrat","rep","F"
"2988","Ken Calvert","kencalvert","Republican","rep","M"
"2989","Bill Shuster","repbillshuster","Republican","rep","M"
"2990","Jim Cooper","repjimcooper","Democrat","rep","M"
"2991","Darrell Issa","darrellissa","Republican","rep","M"
"2992","Louie Gohmert","replouiegohmert","Republican","rep","M"
"2993","Science Committee","scicmtedems",NA,NA,NA
"2994","Steny Hoyer","whiphoyer","Democrat","rep","M"
"2995","Ed Markey","senmarkey","Democrat","sen","M"
"2996","Senator Roy Blunt","royblunt","Republican","sen","M"
"2997","Richard Burr","senatorburr","Republican","sen","M"
"2998","Richard Shelby","senshelby","Republican","sen","M"
"2999","Bill Nelson","senbillnelson","Democrat","sen","M"
"3000","Rep. Ed Perlmutter","repperlmutter","Democrat","rep","M"
"3001","Inhofe Press Office","inhofepress","Republican","sen","M"
"3002","Rep. Kurt Schrader","repschrader","Democrat","rep","M"
"3003","Rep. Vern Buchanan","vernbuchanan","Republican","rep","M"
"3004","Armed Services","hascrepublicans",NA,NA,NA
"3005","Debbie Stabenow","stabenow",NA,NA,NA
"3006","Rep. Pete Olson","reppeteolson","Republican","rep","M"
"3007","Peter Roskam","peterroskam","Republican","rep","M"
"3008","Joe Barton","repjoebarton","Republican","rep","M"
"3009","RepKevinBrady","repkevinbrady","Republican","rep","M"
"3010","Kevin McCarthy","gopleader","Republican","rep","M"
"3011","Sen. Susan Collins","senatorcollins","Republican","sen","F"
"3012","Lynn Jenkins","replynnjenkins","Republican","rep","F"
"3013","Rep. Mike Coffman","repmikecoffman","Republican","rep","M"
"3014","John McCain","senjohnmccain","Republican","sen","M"
"3015","Ben Ray Lujan","repbenraylujan","Democrat","rep","M"
"3016","Dana Rohrabacher","danarohrabacher",NA,NA,NA
"3017","Glenn 'GT' Thompson","congressmangt","Republican","rep","M"
"3018","Paul Ryan","speakerryan","Republican","rep","M"
"3019","Rob Portman","senrobportman","Republican","sen","M"
"3020","Jim Langevin","jimlangevin","Democrat","rep","M"
"3021","Jeff Fortenberry","jefffortenberry","Republican","rep","M"
"3022","RepScottPerry","repscottperry","Republican","rep","M"
"3023","Albio Sires","repsires","Democrat","rep","M"
"3024","Senator Bob Menendez","senatormenendez","Democrat","sen","M"
"3025","Jerry Moran","jerrymoran","Republican","sen","M"
"3026","Jeb Hensarling","rephensarling","Republican","rep","M"
"3027","Rep. Pete King","reppeteking","Republican","rep","M"
"3028","Rep. Jim Jordan","jim_jordan","Republican","rep","M"
"3029","Chris Van Hollen","chrisvanhollen","Democrat","sen","M"
"3030","Sen. Lisa Murkowski","lisamurkowski","Republican","sen","F"
"3031","Judge Carter","judgecarter","Republican","rep","M"
"3032","CathyMcMorrisRodgers","cathymcmorris","Republican","rep","F"
"3033","Dina Titus","dinatitus",NA,NA,NA
"3034","Blake Farenthold","farenthold","Republican","rep","M"
"3035","Jason Chaffetz","jasoninthehouse","Republican","rep","M"
"3036","Rep. Todd Rokita","toddrokita","Republican","rep","M"
"3037","Rep. Erik Paulsen","reperikpaulsen","Republican","rep","M"
"3038","Chuck Schumer","senschumer","Democrat","sen","M"
"3039","Ed & Workforce Cmte","edworkforce",NA,NA,NA
"3040","Virginia Foxx","virginiafoxx","Republican","rep","F"
"3041","Claire McCaskill","clairecmc",NA,NA,NA
"3042","Dave Reichert","davereichert","Republican","rep","M"
"3043","Jeff Flake","jeffflake","Republican","sen","M"
"3044","Earl Blumenauer","repblumenauer",NA,NA,NA
"3045","Lamar Smith","lamarsmithtx21","Republican","rep","M"
"3046","Cory Booker","corybooker","Democrat","sen","M"
"3047","Nancy Pelosi","nancypelosi","Democrat","rep","F"
"3048","Michael Burgess, MD","michaelcburgess","Republican","rep","M"
